,node_1,node_2,node_3,node_4
0,8.668429680105435,2.9139926172819357,9.699417515098526,3.546191060339173
1,13.827760800135858,5.007954221907914,15.248266776869617,5.449357573428649
2,8.496902637471573,1.7112153730209227,7.722317572412647,1.6058293928934297
3,6.481751427968624,3.7630605584314925,7.3630182631273735,3.8940644009014482
4,7.6612087380004255,6.071200465517439,8.58850433486741,6.385079764871755
5,8.916035915483143,6.571668486878589,9.583026058059806,6.770355840968955
6,21.399388033309926,9.969117785351195,20.633163795643892,9.882494973166455
7,17.16367354010652,7.487856189064046,18.095581390228134,7.6105754204054605
8,14.825407281612888,11.277880341888842,13.764760695000772,11.260744954579641
9,21.327113463949757,10.961958855707934,19.454312822435174,10.70015281086519
10,19.85860109510727,9.745393440955851,21.298223345406086,10.127091974643184
11,24.266809763601128,13.663821382534513,24.81619935991194,13.963216386952672
12,21.521016812378257,10.823831469537343,20.603847421817267,10.90647704428867
13,19.90006271347511,10.877848832897266,20.489250955598514,10.841424487259877
14,13.704407963943599,9.572081133117106,14.750764504658502,10.457484153786377
15,18.152546175320964,12.02909822308066,17.819066323575484,12.129956067494494
16,11.104903495853208,9.764264691643685,11.736054721890456,9.954211281902719
17,16.734002578338284,12.62665174535413,16.422676956116867,12.068841143919098
18,21.44656104570031,10.390638510684159,22.335949863361815,10.909223159043913
19,19.728109930923623,9.864161447193796,20.065250871857046,9.84373125066949
20,11.192302408368723,10.077810207767666,11.747689296074542,10.160462896458386
21,17.05289050826381,9.702861414418665,16.374167808952343,9.45900317209452
22,9.581876755916658,6.2728318453933145,10.115730956780464,6.424620106111344
23,11.935110099603532,7.188837215255514,11.92741679298601,6.856758473775542
24,12.46021922473466,3.9131821212079045,13.60562075088734,4.095744922253995
25,11.659613070524477,4.200178931322199,10.20572119849901,3.8586911093839147
26,9.73918812224304,2.826007421348634,9.582210054854745,2.710212728267719
27,6.306208862915041,3.7569919699766854,5.00055902095456,3.4055055903707467
28,9.525428034999683,6.144448570265456,10.95624020477457,6.525463513577928
29,8.330612563569101,6.6666937163917845,8.326630111132298,6.610650194283095
30,23.501131617162688,10.482353571547987,23.680989011907403,11.162148649386793
31,15.164327322665793,7.892607931463786,16.05220757460139,7.643714570513289
32,14.248692633373107,11.620803864379495,15.042348524896962,11.389258811779595
33,16.95938296544857,10.980923722560256,16.5948699428341,10.452556921887027
34,22.378579856757618,7.354798456816623,24.410085785633278,8.875217662248414
35,23.379574538822688,17.370349884434866,20.685733637954975,16.680189191374325
36,28.75741643835029,13.557928805454377,30.42604178548301,14.09840607042539
37,11.359717991180819,9.195081755552748,11.230653948329712,8.755730284961496
38,18.048572211994752,12.683322022795023,17.842162837916042,13.331720055888251
39,12.45833734195552,9.026130637355967,13.36795915841279,8.94125836628693
40,16.675080767244566,15.85275667845624,14.081427799153978,13.15361756028653
41,18.07290681346614,10.612448234503217,15.999416994409746,10.212285464825124
42,18.617369872143225,10.587686039457395,18.493638660830488,10.72154766462927
43,20.90328147181476,11.711945149484611,18.521255035436777,11.091341656044502
44,8.18208060995336,8.441302846460395,8.308548068752842,8.602230088000253
45,9.321678754972323,7.60284357903289,8.894304314469224,7.825613370466274
46,8.967882148989073,6.491424616187348,10.874733715691782,6.801243641548299
47,13.700105879378192,5.595708818360777,15.657481889519344,6.107705079302226
48,11.791905635822483,3.0153429885099556,10.306062865760335,2.2270334403306826
49,8.280330896542205,3.556195228016566,8.71665784443389,3.6741075757975725
50,6.7921492396559735,1.5700365815623938,7.961925874925291,2.0749780898701946
51,10.292551785322374,5.042965960280438,10.306557179713431,4.8618385722994635
52,10.533642636913553,6.955655035499342,10.950105517552903,6.798917650339132
53,8.775428578651173,5.645998269741351,9.170343292991111,6.013463452069627
54,15.169842797506544,9.297757959984748,17.98580033333824,9.911434734400542
55,19.71137905740043,10.199248977149866,20.3523355232099,9.916328056587648
56,14.711973404893874,10.236201564859375,10.883276400474314,9.164315864340875
57,24.012574806375625,12.271674436017639,23.461562097980146,11.867740920144907
58,21.43011137665084,10.126633434258931,24.71313154196782,10.547775778779451
59,37.448113587787454,19.166246458521265,37.098475080963766,18.75493825344032
60,27.56582415358114,13.017432067614667,32.600281734735646,13.933609621364342
61,6.823325000080837,6.6657724171933666,8.672059204260812,8.013240234280417
62,3.662044620832514,9.024209133657337,4.118240115223227,9.376367269630373
63,7.364634506717089,8.825598904701646,7.560124777549188,9.281478966452337
64,11.130802162838918,11.892737541225939,11.78667756622162,11.45954920902623
65,22.478072992846215,12.200637975470402,21.936808572200526,11.822129137051549
66,15.08137177726287,9.14055486001946,16.999667202411363,9.82681980023212
67,17.678121310811566,10.47822335150047,17.646294024135845,10.589320760598255
68,14.870578724666512,8.85349883991665,12.633707414754102,8.081562158261583
69,14.346373808775056,10.09939644045352,15.864624696629248,10.744482235036719
70,10.929228673653093,6.4921217705776675,8.837910073713834,5.9157747687804445
71,14.159569614651717,6.498973225135267,13.600448355333484,6.352993033736247
72,10.668604367581679,2.9971242789633563,10.766082323973851,3.0738560804911033
73,5.231690864393485,2.4676589681939407,7.962194612869263,3.525170569275327
74,7.459025079799516,2.596003553042001,7.12194146091448,2.5481483125484043
75,4.798494357379525,3.34229175794725,3.661459027522975,2.954780789764689
76,8.706171336378455,5.563051562798615,9.62776884959485,6.183139730796647
77,8.491229368352878,6.509073781438463,6.79110286434492,6.012948145680558
78,10.969916597626279,7.369372472733089,11.90350795063166,7.542779635816612
79,19.547383721360656,9.469713387141896,18.28861399955699,8.515652753418696
80,11.45321309155746,9.614579596650923,9.69454175849855,9.071114592379898
81,10.430151169597139,9.512903399069321,12.004159502467566,9.933500413047481
82,32.74359402916271,9.749318317531529,31.306054750509144,9.69819730486206
83,30.35057007480612,16.577934367799973,27.833176217216252,15.096562912526531
84,30.6459142808091,12.997737921141836,27.418088115937337,12.182850914933896
85,23.283312117584785,12.006222921202493,22.74543658098266,11.975036418340721
86,7.197039464581071,10.887303499311232,7.9225342086929205,11.467398020058972
87,18.578529658573107,10.327385398463711,17.91255914130061,10.379894005945465
88,16.000251933459523,12.600719546747262,14.475373022982096,11.518457698499653
89,19.395415132690395,12.496930916872161,20.01963357675809,12.604177083125583
90,18.376568540981133,9.405082799951082,19.223249828728147,9.246747592413579
91,16.937721485146426,10.432037629192886,19.87902874472727,10.96688456011502
92,12.667735247231327,8.961093668326262,12.47376965502788,9.38804877199957
93,11.014791415625606,8.599693410422583,9.586708818032967,8.875049234045749
94,12.892338751523269,6.680488537840446,10.568881526998098,5.783892638012613
95,9.763889591482402,6.631408440585403,11.382676588866058,6.803341204363492
96,13.275820724137631,3.973098831036693,14.079918573275346,4.410366946060536
97,8.923343120378382,2.284577945143014,10.43000740562316,2.8566307170791783
98,8.75138019381757,1.8434562885847143,9.13722211065786,1.9959069212433478
99,5.690199480869043,3.601079711483322,5.891375371690908,3.55368047305744
100,9.36497319442627,6.551756247665949,9.203487929732084,6.405216429407423
101,7.8192887740205865,5.5513219700821885,8.016229477821048,5.809790001071472
102,28.68839629731331,14.332769668347645,26.367898021740253,12.50030672312884
103,21.200582196221877,10.66126634136543,22.698582855506817,11.246954012622258
104,10.197615444341352,7.38908587134876,10.042956029969446,7.9328204091872
105,20.282940196974337,10.981940818660396,18.650840916389182,9.897981717290001
106,30.82851210361076,9.853704349042602,29.74033195238707,10.285041079954702
107,32.32128995667186,17.68725727528129,33.296279151785505,18.263002448996765
108,26.262587734360338,15.424678750154806,23.918938974617802,14.11524213525281
109,16.161346042220103,9.561877094794635,17.828059250895105,10.309345788714099
110,14.015747366841824,10.791813561080467,13.30415865148491,11.02123381945877
111,14.282548475016299,12.116282850483989,12.867870611527895,11.249337095867052
112,9.921366994102861,9.48235347214546,9.97816091748598,9.774664408515576
113,9.102891815613141,9.498678090527385,13.762322494266074,10.826322362467218
114,14.33871649078819,9.078469336222195,12.709782524258467,8.59939771000224
115,17.12690526560033,11.60760894997022,15.728602524876028,10.417081834131215
116,16.215244350038525,10.91312482312528,16.362833324931753,11.71230465377853
117,8.889201346643553,8.218655681735523,10.272374663461434,8.584873501595233
118,11.686599984402177,6.828590418992672,11.93200649755439,6.820094435689101
119,9.015645633027876,5.38320418569572,7.514220002495428,5.55128426600632
120,10.258159508150944,3.133288123021822,8.674525176428638,2.7020155512701116
121,10.168687139752652,3.5226060184824837,10.313663171640966,3.6909335793012414
122,9.413420411740956,1.8023269708837044,9.96311351565031,2.051762582129197
123,7.297390203854892,4.078108330346764,7.5991393388628525,4.309915933476067
124,12.861579719723771,6.082484398148906,13.291500045692233,5.891959527628167
125,6.592317601023667,5.273483985694535,5.837090286393403,4.665532567110718
126,33.264956307495936,10.780709861072678,32.09991059074423,10.593880132300256
127,20.654083886382814,11.951665930963237,21.64085824476641,12.142318407279214
128,13.250880975887247,10.184915617108906,12.093470488828379,9.758562713088482
129,17.857634958847093,8.493361820863754,16.202443743407397,8.702492928187663
130,32.007986549058785,9.979755121763576,29.6411838533416,9.424482323688808
131,17.774287573024424,11.654241713209611,16.567651755887457,11.351700914612461
132,23.478050798384814,9.50573207960076,24.660227023964513,9.311848830184825
133,17.26955562367329,9.165501133893574,16.467534499612597,9.126732376644267
134,13.212776223320935,9.934389531175006,16.656766165444594,11.17910129239984
135,17.99778340319105,12.641876337166458,17.688400076039866,12.403244765373959
136,13.608519149547734,12.94697142971686,13.681969461001522,12.295990926514941
137,16.876116341482703,10.70561988860376,18.309471917192134,11.326006284360014
138,14.760332537511331,9.311807101012434,18.7176726504675,10.335100834856355
139,21.924591432458044,12.065692314904377,20.02286610803001,11.180128515546455
140,13.271599018041305,9.942001547169268,13.303160853223988,9.663119534300522
141,10.773635052569643,8.487578736043687,9.817305694334474,7.9142577008888875
142,9.293548190884088,7.450668466337813,9.520400516168676,7.508211294330963
143,10.830923287243841,6.081580477072117,9.85682541735615,5.474752807435416
144,7.598368363241538,2.2726191936023565,6.231781855886997,1.8637517586601053
145,15.003250309792161,5.166988597767876,16.333314467167643,5.373475221522673
146,5.680791915628065,1.9588148297391657,7.43913685639903,2.374530245752198
147,5.936080210700379,4.1155185922080735,7.134366934380033,4.509130125641725
148,4.50624883963151,4.236593920607255,6.127671588055531,4.7086459777338625
149,10.39502343862555,6.695486953812864,9.73878208718442,6.060053743525174
150,17.53166791384104,8.593151432652295,16.441906634279754,7.946323790920076
151,21.470611598020508,9.642310321635351,22.510713355782894,10.190798871971058
152,17.573466767014786,10.897716877768051,18.96041358081048,11.706452014469377
153,25.968359812024694,12.123185961106905,27.06649245209286,11.900041484198551
154,20.48623260341201,9.587689987495448,21.026531239830227,10.248761915290846
155,27.550035480257794,15.379020565645689,27.736732626324443,15.084064009942205
156,21.659117382824522,11.40909341342093,22.448399735270506,12.644547205112884
157,16.554996662645134,11.03501175360637,20.125906469291117,13.257668093255521
158,13.479341864493641,12.956167870727288,13.955230262414112,13.053568856125619
159,13.675699713601237,11.302661024942942,12.777184868610837,11.089726773463102
160,19.317937142420387,14.88997975905663,16.4835782126213,12.694397533962226
161,22.825787010889393,12.142858166495891,22.688398481158227,11.382476379588754
162,17.96844725584998,8.522424514379043,17.232723330679946,8.244301377355894
163,12.155889612040152,8.394395532338836,9.994140235736175,7.893034603145967
164,16.494997578597115,11.007366037317329,14.854375507421135,10.209863298982796
165,18.26526235023417,9.701170919895477,18.32751492825684,9.606643646556794
166,12.028732050532485,8.220000583901271,9.98106623671594,7.665569884174094
167,13.937502689582661,6.28094613517868,10.897074732686301,5.484175535768882
168,10.861304923383077,3.5801313620010164,12.239747712067826,4.183351165266457
169,4.599946768916246,2.900177956722931,4.1649084226934034,2.694697622352657
170,6.302109081841791,1.1185386794763288,6.866971043335006,1.204114188091486
171,7.974638595417025,3.8409180974418597,7.55308031229347,3.943548588058071
172,9.715490483063443,6.333912195852321,10.142219905893771,6.42749173640766
173,5.9801027060554395,4.826481104845916,8.205137405943862,5.4283500473069015
174,30.070099677598936,13.57315241389001,28.13669720127188,12.841955787228287
175,14.082343908930529,9.952177242078841,13.591455583644656,9.76383730252567
176,8.943246091186118,9.342301341024271,10.099296825825391,10.182912469726135
177,20.3780083728395,9.880960031357882,21.688780781458348,10.547796537252934
178,30.999093108267328,11.241717516026096,31.057045114733267,10.791959754490133
179,33.04325251024023,17.35750257378968,35.04606241193923,17.401161655794816
180,22.757040359556843,9.848352188422858,29.19654522467473,11.280616828880978
181,19.398565004646926,11.28286738696681,16.961334235079594,10.719906093539196
182,16.47411700831845,13.156981763442634,15.844084707168943,12.893305663251047
183,11.488412621379519,9.655526610037004,11.074503397275219,9.519074872999944
184,9.749122712730482,9.308092849834258,12.715302376003399,10.148331173684563
185,14.479284822227832,11.991480270365079,17.349378039680616,11.990859537319329
186,16.995786040580153,8.128655847981648,18.739482415657143,8.827148982795283
187,20.412304188536243,10.600393938904938,18.719420825317574,9.999009540760342
188,17.842006666072752,9.613243807407999,15.210420954597279,8.96513966636109
189,16.30131879878762,10.303858769705139,15.06315566787266,10.0028073783905
190,7.533347574812531,5.654052161618367,8.23089065615472,6.05621298317941
191,11.166433750365634,6.145832941936564,9.096483719966754,5.43431283798798
192,13.706238605680344,4.8806876569806015,11.78912367025793,4.53346239867529
